,date,day,shift,coursecode,roomno,rollno,coursename
4521,28-04-2025,Monday,Evening,MC5201,307,2411MC16,
4522,28-04-2025,Monday,Evening,MC5201,307,2411MC17,
4523,28-04-2025,Monday,Evening,MC5201,307,2411MC18,
4524,28-04-2025,Monday,Evening,MC5201,307,2411MC19,
4525,28-04-2025,Monday,Evening,MC5201,307,2411MC20,
4526,28-04-2025,Monday,Morning,PH4203,101,2412PH01,
4527,28-04-2025,Monday,Morning,PH4203,101,2412ph03,
4528,28-04-2025,Monday,Morning,PH4203,101,2412ph04,
4529,28-04-2025,Monday,Morning,PH4203,101,2412PH06,
4530,28-04-2025,Monday,Morning,PH4203,101,2412PH07,
4531,28-04-2025,Monday,Morning,PH4203,101,2412ph08,
4532,28-04-2025,Monday,Morning,PH4203,101,2412PH09,
4533,28-04-2025,Monday,Morning,PH4203,101,2412PH10,
4534,28-04-2025,Monday,Morning,PH4203,101,2412PH11,
4535,28-04-2025,Monday,Morning,PH4203,101,2412PH12,
4536,28-04-2025,Monday,Morning,PH4203,101,2412ph13,
4537,28-04-2025,Monday,Morning,PH4203,101,2412PH14,
4538,28-04-2025,Monday,Morning,PH4203,101,2412PH15,
4539,28-04-2025,Monday,Morning,PH4203,101,2412PH16,
4540,28-04-2025,Monday,Morning,PH4203,101,2412PH17,
4541,28-04-2025,Monday,Morning,PH4203,101,2412PH18,
4542,28-04-2025,Monday,Morning,PH4203,101,2412PH20,
4543,28-04-2025,Monday,Morning,PH4203,101,2412PH21,
4544,28-04-2025,Monday,Morning,PH4203,101,2412ph22,
4545,28-04-2025,Monday,Morning,PH4203,101,2412PH23,
4546,28-04-2025,Monday,Morning,PH4203,101,2412PH24,
4547,28-04-2025,Monday,Morning,HS002,101,2401pr01,
4548,28-04-2025,Monday,Morning,HS002,101,2401pr02,
4549,28-04-2025,Monday,Morning,HS002,101,2401pr03,
4550,28-04-2025,Monday,Morning,HS002,101,2401pr04,
4551,28-04-2025,Monday,Morning,HS002,101,2401pr05,
4552,28-04-2025,Monday,Morning,HS002,101,2401pr06,
4553,28-04-2025,Monday,Morning,HS002,101,2401PR07,
4554,28-04-2025,Monday,Morning,HS002,101,2401pr08,
4555,28-04-2025,Monday,Morning,HS002,101,2401PR09,
4556,28-04-2025,Monday,Morning,HS002,101,2401pr10,
4557,28-04-2025,Monday,Morning,CH1201,102,2401AI01,Chemistry
4558,28-04-2025,Monday,Morning,CH1201,102,2401AI02,Chemistry
4559,28-04-2025,Monday,Morning,CH1201,102,2401AI03,Chemistry
4560,28-04-2025,Monday,Morning,CH1201,102,2401AI04,Chemistry
4561,28-04-2025,Monday,Morning,CH1201,102,2401AI05,Chemistry
4562,28-04-2025,Monday,Morning,CH1201,102,2401AI06,Chemistry
4563,28-04-2025,Monday,Morning,CH1201,102,2401AI07,Chemistry
4564,28-04-2025,Monday,Morning,CH1201,102,2401AI08,Chemistry
4565,28-04-2025,Monday,Morning,CH1201,102,2401AI09,Chemistry
4566,28-04-2025,Monday,Morning,CH1201,102,2401AI10,Chemistry
4567,28-04-2025,Monday,Morning,CH1201,102,2401AI11,Chemistry
4568,28-04-2025,Monday,Morning,CH1201,102,2401AI12,Chemistry
4569,28-04-2025,Monday,Morning,CH1201,102,2401AI13,Chemistry
4570,28-04-2025,Monday,Morning,CH1201,102,2401AI14,Chemistry
4571,28-04-2025,Monday,Morning,CH1201,102,2401AI15,Chemistry
4572,28-04-2025,Monday,Morning,CH1201,102,2401AI16,Chemistry
4573,28-04-2025,Monday,Morning,CH1201,102,2401AI17,Chemistry
4574,28-04-2025,Monday,Morning,CH1201,102,2401AI18,Chemistry
4575,28-04-2025,Monday,Morning,CH1201,102,2401AI19,Chemistry
4576,28-04-2025,Monday,Morning,CH1201,102,2401AI20,Chemistry
4577,28-04-2025,Monday,Morning,CH1201,102,2401AI21,Chemistry
4578,28-04-2025,Monday,Morning,CH1201,102,2401AI22,Chemistry
4579,28-04-2025,Monday,Morning,CH1201,102,2401AI23,Chemistry
4580,28-04-2025,Monday,Morning,CH1201,102,2401AI24,Chemistry
4581,28-04-2025,Monday,Morning,CH1201,102,2401AI25,Chemistry
4582,28-04-2025,Monday,Morning,CH1201,102,2401AI26,Chemistry
4583,28-04-2025,Monday,Morning,CH1201,102,2401AI27,Chemistry
4584,28-04-2025,Monday,Morning,CH1201,102,2401AI28,Chemistry
4585,28-04-2025,Monday,Morning,CH1201,102,2401AI29,Chemistry
4586,28-04-2025,Monday,Morning,CH1201,102,2401AI30,Chemistry
4587,28-04-2025,Monday,Morning,CH1201,102,2401AI31,Chemistry
4588,28-04-2025,Monday,Morning,CH1201,102,2401AI32,Chemistry
4589,28-04-2025,Monday,Morning,CH1201,102,2401AI33,Chemistry
4590,28-04-2025,Monday,Morning,CH1201,102,2401AI34,Chemistry
4591,28-04-2025,Monday,Morning,CH1201,102,2401AI35,Chemistry
4592,28-04-2025,Monday,Morning,CH1201,102,2401AI36,Chemistry
4593,28-04-2025,Monday,Morning,CH1201,102,2401AI37,Chemistry
4594,28-04-2025,Monday,Morning,CH1201,102,2401AI38,Chemistry
4595,28-04-2025,Monday,Morning,PH1201,102,2301ME07,Physics
4596,28-04-2025,Monday,Morning,PH1201,102,2401AI48,Physics
4597,28-04-2025,Monday,Morning,PH1201,102,2401CS01,Physics
4598,28-04-2025,Monday,Morning,PH1201,102,2401CS04,Physics
4599,28-04-2025,Monday,Morning,PH1201,102,2401CS05,Physics
4600,28-04-2025,Monday,Morning,PH1201,102,2401CS06,Physics
4601,28-04-2025,Monday,Morning,PH1201,102,2401CS07,Physics
4602,28-04-2025,Monday,Morning,PH1201,102,2401CS08,Physics
4603,28-04-2025,Monday,Morning,PH1201,102,2401CS09,Physics
4604,28-04-2025,Monday,Morning,PH1201,102,2401CS16,Physics
4605,28-04-2025,Monday,Morning,PH1201,102,2401CS19,Physics
4606,28-04-2025,Monday,Morning,PH1201,102,2401CS20,Physics
4607,28-04-2025,Monday,Morning,PH1201,102,2401CS22,Physics
4608,28-04-2025,Monday,Morning,PH1201,102,2401CS23,Physics
4609,28-04-2025,Monday,Morning,PH1201,102,2401CS26,Physics
4610,28-04-2025,Monday,Morning,PH1201,102,2401CS27,Physics
4611,28-04-2025,Monday,Morning,PH1201,102,2401CS28,Physics
4612,28-04-2025,Monday,Morning,PH1201,102,2401CS32,Physics
4613,28-04-2025,Monday,Morning,PH1201,102,2401CS33,Physics
4614,28-04-2025,Monday,Morning,PH1201,102,2401CS34,Physics
4615,28-04-2025,Monday,Morning,PH1201,102,2401CS35,Physics
4616,28-04-2025,Monday,Morning,PH1201,102,2401CS37,Physics
4617,28-04-2025,Monday,Morning,PH1201,102,2401CS38,Physics
4618,28-04-2025,Monday,Morning,PH1201,102,2401CS40,Physics
4619,28-04-2025,Monday,Morning,PH1201,102,2401CS41,Physics
4620,28-04-2025,Monday,Morning,PH1201,102,2401CS42,Physics
4621,28-04-2025,Monday,Morning,PH1201,102,2401CS45,Physics
4622,28-04-2025,Monday,Morning,PH1201,102,2401CS47,Physics
4623,28-04-2025,Monday,Morning,PH1201,102,2401CS49,Physics
4624,28-04-2025,Monday,Morning,PH1201,102,2401CS50,Physics
4625,28-04-2025,Monday,Morning,PH1201,102,2401CS51,Physics
4626,28-04-2025,Monday,Morning,PH1201,102,2401CS52,Physics
4627,28-04-2025,Monday,Morning,PH1201,102,2401CS54,Physics
4628,28-04-2025,Monday,Morning,PH1201,102,2401CS55,Physics
4629,28-04-2025,Monday,Morning,PH1201,102,2401CS57,Physics
4630,28-04-2025,Monday,Morning,PH1201,102,2401CS58,Physics
4631,28-04-2025,Monday,Morning,PH1201,102,2401CS59,Physics
4632,28-04-2025,Monday,Morning,PH1201,102,2401CS60,Physics
4633,28-04-2025,Monday,Morning,HS306,103,2201AI01,
4634,28-04-2025,Monday,Morning,HS306,103,2201AI03,
4635,28-04-2025,Monday,Morning,HS306,103,2201AI07,
4636,28-04-2025,Monday,Morning,HS306,103,2201AI12,
4637,28-04-2025,Monday,Morning,HS306,103,2201AI19,
4638,28-04-2025,Monday,Morning,HS306,103,2201AI26,
4639,28-04-2025,Monday,Morning,HS306,103,2201AI36,
4640,28-04-2025,Monday,Morning,HS306,103,2201AI41,
4641,28-04-2025,Monday,Morning,HS306,103,2201AI47,
4642,28-04-2025,Monday,Morning,HS306,103,2201AI57,
4643,28-04-2025,Monday,Morning,HS306,103,2201CB15,
4644,28-04-2025,Monday,Morning,HS306,103,2201CB18,
4645,28-04-2025,Monday,Morning,HS306,103,2201CB19,
4646,28-04-2025,Monday,Morning,HS306,103,2201CB31,
4647,28-04-2025,Monday,Morning,HS306,103,2201CB36,
4648,28-04-2025,Monday,Morning,HS306,103,2201CB40,
4649,28-04-2025,Monday,Morning,HS306,103,2201CB43,
4650,28-04-2025,Monday,Morning,HS306,103,2201CB47,
4651,28-04-2025,Monday,Morning,HS306,103,2201CB49,
4652,28-04-2025,Monday,Morning,HS306,103,2201CB50,
4653,28-04-2025,Monday,Morning,HS306,103,2201CB52,
4654,28-04-2025,Monday,Morning,HS306,103,2201CB53,
4655,28-04-2025,Monday,Morning,HS306,103,2201CB59,
4656,28-04-2025,Monday,Morning,HS306,103,2201CB61,
4657,28-04-2025,Monday,Morning,HS306,103,2201CB66,
4658,28-04-2025,Monday,Morning,HS306,103,2201CE02,
4659,28-04-2025,Monday,Morning,HS306,103,2201CE03,
4660,28-04-2025,Monday,Morning,HS306,103,2201CE04,
4661,28-04-2025,Monday,Morning,HS306,103,2201CE09,
4662,28-04-2025,Monday,Morning,HS306,103,2201CE22,
4663,28-04-2025,Monday,Morning,PH1201,104,2401CS61,Physics
4664,28-04-2025,Monday,Morning,PH1201,104,2401CS62,Physics
4665,28-04-2025,Monday,Morning,PH1201,104,2401CS63,Physics
4666,28-04-2025,Monday,Morning,PH1201,104,2401CS64,Physics
4667,28-04-2025,Monday,Morning,PH1201,104,2401CS65,Physics
4668,28-04-2025,Monday,Morning,PH1201,104,2401CS66,Physics
4669,28-04-2025,Monday,Morning,PH1201,104,2401CS68,Physics
4670,28-04-2025,Monday,Morning,PH1201,104,2401CS69,Physics
4671,28-04-2025,Monday,Morning,PH1201,104,2401CS70,Physics
4672,28-04-2025,Monday,Morning,PH1201,104,2401CS72,Physics
4673,28-04-2025,Monday,Morning,PH1201,104,2401CS73,Physics
4674,28-04-2025,Monday,Morning,PH1201,104,2401CS74,Physics
4675,28-04-2025,Monday,Morning,PH1201,104,2401CS75,Physics
4676,28-04-2025,Monday,Morning,PH1201,104,2401CS76,Physics
4677,28-04-2025,Monday,Morning,PH1201,104,2401CS77,Physics
4678,28-04-2025,Monday,Morning,PH1201,104,2401CS78,Physics
4679,28-04-2025,Monday,Morning,PH1201,104,2401CS79,Physics
4680,28-04-2025,Monday,Morning,PH1201,104,2401CS80,Physics
4681,28-04-2025,Monday,Morning,PH1201,104,2401CS82,Physics
4682,28-04-2025,Monday,Morning,PH1201,104,2401CS83,Physics
4683,28-04-2025,Monday,Morning,PH1201,104,2401CS85,Physics
4684,28-04-2025,Monday,Morning,PH1201,104,2401CS86,Physics
4685,28-04-2025,Monday,Morning,PH1201,104,2401EC01,Physics
4686,28-04-2025,Monday,Morning,PH1201,104,2401EC02,Physics
4687,28-04-2025,Monday,Morning,PH1201,104,2401EC03,Physics
4688,28-04-2025,Monday,Morning,PH1201,104,2401EC04,Physics
4689,28-04-2025,Monday,Morning,PH1201,104,2401EC05,Physics
4690,28-04-2025,Monday,Morning,PH1201,104,2401EC06,Physics
4691,28-04-2025,Monday,Morning,PH1201,104,2401EC07,Physics
4692,28-04-2025,Monday,Morning,PH1201,104,2401EC08,Physics
4693,28-04-2025,Monday,Morning,PH1201,104,2401EC09,Physics
4694,28-04-2025,Monday,Morning,PH1201,104,2401EC10,Physics
4695,28-04-2025,Monday,Morning,PH1201,104,2401EC11,Physics
4696,28-04-2025,Monday,Morning,PH1201,104,2401EC12,Physics
4697,28-04-2025,Monday,Morning,PH1201,104,2401EC13,Physics
4698,28-04-2025,Monday,Morning,PH1201,104,2401EC14,Physics
4699,28-04-2025,Monday,Morning,PH1201,104,2401EC15,Physics
4700,28-04-2025,Monday,Morning,PH1201,104,2401EC16,Physics
4701,28-04-2025,Monday,Morning,PH1201,104,2401EC17,Physics
4702,28-04-2025,Monday,Morning,PH1201,104,2401EC18,Physics
4703,28-04-2025,Monday,Morning,CH1201,104,2401AI39,Chemistry
4704,28-04-2025,Monday,Morning,CH1201,104,2401AI40,Chemistry
4705,28-04-2025,Monday,Morning,CH1201,104,2401AI41,Chemistry
4706,28-04-2025,Monday,Morning,CH1201,104,2401AI42,Chemistry
4707,28-04-2025,Monday,Morning,CH1201,104,2401AI43,Chemistry
4708,28-04-2025,Monday,Morning,CH1201,104,2401AI44,Chemistry
4709,28-04-2025,Monday,Morning,CH1201,104,2401AI45,Chemistry
4710,28-04-2025,Monday,Morning,CH1201,104,2401AI46,Chemistry
4711,28-04-2025,Monday,Morning,CH1201,104,2401AI47,Chemistry
4712,28-04-2025,Monday,Morning,CH1201,104,2401CB01,Chemistry
4713,28-04-2025,Monday,Morning,CH1201,104,2401CB02,Chemistry
4714,28-04-2025,Monday,Morning,CH1201,104,2401CB03,Chemistry
4715,28-04-2025,Monday,Morning,CH1201,104,2401CB04,Chemistry
4716,28-04-2025,Monday,Morning,CH1201,104,2401CB05,Chemistry
4717,28-04-2025,Monday,Morning,CH1201,104,2401CB06,Chemistry
4718,28-04-2025,Monday,Morning,CH1201,104,2401CB07,Chemistry
4719,28-04-2025,Monday,Morning,CH1201,104,2401CB08,Chemistry
4720,28-04-2025,Monday,Morning,CH1201,104,2401CB09,Chemistry
4721,28-04-2025,Monday,Morning,CH1201,104,2401CB10,Chemistry
4722,28-04-2025,Monday,Morning,CH1201,104,2401CB11,Chemistry
4723,28-04-2025,Monday,Morning,CH1201,104,2401CB12,Chemistry
4724,28-04-2025,Monday,Morning,CH1201,104,2401CB13,Chemistry
4725,28-04-2025,Monday,Morning,CH1201,104,2401CB14,Chemistry
4726,28-04-2025,Monday,Morning,CH1201,104,2401CB15,Chemistry
4727,28-04-2025,Monday,Morning,CH1201,104,2401CB16,Chemistry
4728,28-04-2025,Monday,Morning,CH1201,104,2401CB17,Chemistry
4729,28-04-2025,Monday,Morning,CH1201,104,2401CB18,Chemistry
4730,28-04-2025,Monday,Morning,CH1201,104,2401CB19,Chemistry
4731,28-04-2025,Monday,Morning,CH1201,104,2401CB20,Chemistry
4732,28-04-2025,Monday,Morning,CH1201,104,2401CB21,Chemistry
4733,28-04-2025,Monday,Morning,CH1201,104,2401CB22,Chemistry
4734,28-04-2025,Monday,Morning,CH1201,104,2401CB23,Chemistry
4735,28-04-2025,Monday,Morning,CH1201,104,2401CB24,Chemistry
4736,28-04-2025,Monday,Morning,CH1201,104,2401CB25,Chemistry
4737,28-04-2025,Monday,Morning,CH1201,104,2401CB26,Chemistry
4738,28-04-2025,Monday,Morning,CH1201,104,2401CB27,Chemistry
4739,28-04-2025,Monday,Morning,CH1201,104,2401CB29,Chemistry
4740,28-04-2025,Monday,Morning,CH1201,104,2401CB30,Chemistry
4741,28-04-2025,Monday,Morning,CH1201,104,2401CB31,Chemistry
4742,28-04-2025,Monday,Morning,CH1201,104,2401CB32,Chemistry
4743,28-04-2025,Monday,Morning,HS306,105,2201CE32,
4744,28-04-2025,Monday,Morning,HS306,105,2201CE44,
4745,28-04-2025,Monday,Morning,HS306,105,2201CE48,
4746,28-04-2025,Monday,Morning,HS306,105,2201CE50,
4747,28-04-2025,Monday,Morning,HS306,105,2201CE53,
4748,28-04-2025,Monday,Morning,HS306,105,2201CE56,
4749,28-04-2025,Monday,Morning,HS306,105,2201CE57,
4750,28-04-2025,Monday,Morning,HS306,105,2201CE59,
4751,28-04-2025,Monday,Morning,HS306,105,2201CE62,
4752,28-04-2025,Monday,Morning,HS306,105,2201CS29,
4753,28-04-2025,Monday,Morning,HS306,105,2201CS59,
4754,28-04-2025,Monday,Morning,HS306,105,2201CS72,
4755,28-04-2025,Monday,Morning,HS306,105,2201CS75,
4756,28-04-2025,Monday,Morning,HS306,105,2201CS85,
4757,28-04-2025,Monday,Morning,HS306,105,2201CS87,
4758,28-04-2025,Monday,Morning,HS306,105,2201EE01,
4759,28-04-2025,Monday,Morning,HS306,105,2201EE02,
4760,28-04-2025,Monday,Morning,HS306,105,2201EE03,
4761,28-04-2025,Monday,Morning,HS306,105,2201EE07,
4762,28-04-2025,Monday,Morning,HS306,105,2201EE08,
4763,28-04-2025,Monday,Morning,HS306,105,2201EE11,
4764,28-04-2025,Monday,Morning,HS306,105,2201EE12,
4765,28-04-2025,Monday,Morning,HS306,105,2201EE14,
4766,28-04-2025,Monday,Morning,HS306,105,2201EE22,
4767,28-04-2025,Monday,Morning,HS306,105,2201EE23,
4768,28-04-2025,Monday,Morning,HS306,105,2201EE24,
4769,28-04-2025,Monday,Morning,HS306,105,2201EE28,
4770,28-04-2025,Monday,Morning,HS306,105,2201EE32,
4771,28-04-2025,Monday,Morning,HS306,105,2201EE38,
4772,28-04-2025,Monday,Morning,HS306,105,2201EE42,
4773,28-04-2025,Monday,Morning,HS306,106,2201EE45,
4774,28-04-2025,Monday,Morning,HS306,106,2201EE48,
4775,28-04-2025,Monday,Morning,HS306,106,2201EE49,
4776,28-04-2025,Monday,Morning,HS306,106,2201EE51,
4777,28-04-2025,Monday,Morning,HS306,106,2201EE57,
4778,28-04-2025,Monday,Morning,HS306,106,2201EE61,
4779,28-04-2025,Monday,Morning,HS306,106,2201EE66,
4780,28-04-2025,Monday,Morning,HS306,106,2201EE68,
4781,28-04-2025,Monday,Morning,HS306,106,2201EE69,
4782,28-04-2025,Monday,Morning,HS306,106,2201EE70,
4783,28-04-2025,Monday,Morning,HS306,106,2201EE74,
4784,28-04-2025,Monday,Morning,HS306,106,2201EE77,
4785,28-04-2025,Monday,Morning,HS306,106,2201EE85,
4786,28-04-2025,Monday,Morning,HS306,106,2201EE92,
4787,28-04-2025,Monday,Morning,HS306,106,2201EE99,
4788,28-04-2025,Monday,Morning,HS306,106,2201MC09,
4789,28-04-2025,Monday,Morning,HS306,106,2201MC14,
4790,28-04-2025,Monday,Morning,HS306,106,2201MC19,
4791,28-04-2025,Monday,Morning,HS306,106,2201MC39,
4792,28-04-2025,Monday,Morning,HS306,106,2201MC40,
4793,28-04-2025,Monday,Morning,HS306,106,2201MC44,
4794,28-04-2025,Monday,Morning,HS306,106,2201MC58,
4795,28-04-2025,Monday,Morning,HS306,106,2201ME02,
4796,28-04-2025,Monday,Morning,HS306,106,2201ME17,
4797,28-04-2025,Monday,Morning,HS306,106,2201ME19,
4798,28-04-2025,Monday,Morning,HS306,106,2201ME20,
4799,28-04-2025,Monday,Morning,HS306,106,2201ME21,
4800,28-04-2025,Monday,Morning,HS306,106,2201ME22,
4801,28-04-2025,Monday,Morning,HS306,106,2201ME27,
4802,28-04-2025,Monday,Morning,HS306,106,2201ME31,
4803,28-04-2025,Monday,Morning,CH1201,107,2401CB33,Chemistry
4804,28-04-2025,Monday,Morning,CH1201,107,2401CB34,Chemistry
4805,28-04-2025,Monday,Morning,CH1201,107,2401CB35,Chemistry
4806,28-04-2025,Monday,Morning,CH1201,107,2401CB36,Chemistry
4807,28-04-2025,Monday,Morning,CH1201,107,2401cb37,Chemistry
4808,28-04-2025,Monday,Morning,CH1201,107,2401CB38,Chemistry
4809,28-04-2025,Monday,Morning,CH1201,107,2401CB39,Chemistry
4810,28-04-2025,Monday,Morning,CH1201,107,2401CB40,Chemistry
4811,28-04-2025,Monday,Morning,CH1201,107,2401CB41,Chemistry
4812,28-04-2025,Monday,Morning,CH1201,107,2401CB42,Chemistry
4813,28-04-2025,Monday,Morning,CH1201,107,2401CB43,Chemistry
4814,28-04-2025,Monday,Morning,CH1201,107,2401CB44,Chemistry
4815,28-04-2025,Monday,Morning,CH1201,107,2401CB45,Chemistry
4816,28-04-2025,Monday,Morning,CH1201,107,2401CB46,Chemistry
4817,28-04-2025,Monday,Morning,CH1201,107,2401CB48,Chemistry
4818,28-04-2025,Monday,Morning,CH1201,107,2401CB50,Chemistry
4819,28-04-2025,Monday,Morning,CH1201,107,2401CB51,Chemistry
4820,28-04-2025,Monday,Morning,CH1201,107,2401CB52,Chemistry
4821,28-04-2025,Monday,Morning,CH1201,107,2401CB53,Chemistry
4822,28-04-2025,Monday,Morning,CH1201,107,2401CB54,Chemistry
4823,28-04-2025,Monday,Morning,CH1201,107,2401CB55,Chemistry
4824,28-04-2025,Monday,Morning,CH1201,107,2401CB56,Chemistry
4825,28-04-2025,Monday,Morning,CH1201,107,2401CB57,Chemistry
4826,28-04-2025,Monday,Morning,CH1201,107,2401CB58,Chemistry
4827,28-04-2025,Monday,Morning,CH1201,107,2401CB59,Chemistry
4828,28-04-2025,Monday,Morning,CH1201,107,2401CB60,Chemistry
4829,28-04-2025,Monday,Morning,CH1201,107,2401CB61,Chemistry
4830,28-04-2025,Monday,Morning,CH1201,107,2401CB62,Chemistry
4831,28-04-2025,Monday,Morning,CH1201,107,2401CB63,Chemistry
4832,28-04-2025,Monday,Morning,CH1201,107,2401CB64,Chemistry
4833,28-04-2025,Monday,Morning,CH1201,107,2401CB65,Chemistry
4834,28-04-2025,Monday,Morning,CH1201,107,2401CB66,Chemistry
4835,28-04-2025,Monday,Morning,CH1201,107,2401CB67,Chemistry
4836,28-04-2025,Monday,Morning,CH1201,107,2401CB68,Chemistry
4837,28-04-2025,Monday,Morning,CH1201,107,2401CB69,Chemistry
4838,28-04-2025,Monday,Morning,CH1201,107,2401CB70,Chemistry
4839,28-04-2025,Monday,Morning,CH1201,107,2401CE01,Chemistry
4840,28-04-2025,Monday,Morning,CH1201,107,2401CE02,Chemistry
4841,28-04-2025,Monday,Morning,CH1201,107,2401CE03,Chemistry
4842,28-04-2025,Monday,Morning,CH1201,107,2401CE04,Chemistry
4843,28-04-2025,Monday,Morning,PH1201,107,2401EC19,Physics
4844,28-04-2025,Monday,Morning,PH1201,107,2401EC21,Physics
4845,28-04-2025,Monday,Morning,PH1201,107,2401EC22,Physics
4846,28-04-2025,Monday,Morning,PH1201,107,2401EC23,Physics
4847,28-04-2025,Monday,Morning,PH1201,107,2401EC24,Physics
4848,28-04-2025,Monday,Morning,PH1201,107,2401EC25,Physics
4849,28-04-2025,Monday,Morning,PH1201,107,2401EC26,Physics
4850,28-04-2025,Monday,Morning,PH1201,107,2401EC27,Physics
4851,28-04-2025,Monday,Morning,PH1201,107,2401EC28,Physics
4852,28-04-2025,Monday,Morning,PH1201,107,2401EC29,Physics
4853,28-04-2025,Monday,Morning,PH1201,107,2401EC30,Physics
4854,28-04-2025,Monday,Morning,PH1201,107,2401EC31,Physics
4855,28-04-2025,Monday,Morning,PH1201,107,2401EC32,Physics
4856,28-04-2025,Monday,Morning,PH1201,107,2401EC33,Physics
4857,28-04-2025,Monday,Morning,PH1201,107,2401EC34,Physics
4858,28-04-2025,Monday,Morning,PH1201,107,2401EC35,Physics
4859,28-04-2025,Monday,Morning,PH1201,107,2401EC36,Physics
4860,28-04-2025,Monday,Morning,PH1201,107,2401EC37,Physics
4861,28-04-2025,Monday,Morning,PH1201,107,2401EC38,Physics
4862,28-04-2025,Monday,Morning,PH1201,107,2401EC39,Physics
4863,28-04-2025,Monday,Morning,PH1201,107,2401EC40,Physics
4864,28-04-2025,Monday,Morning,PH1201,107,2401EC41,Physics
4865,28-04-2025,Monday,Morning,PH1201,107,2401EC42,Physics
4866,28-04-2025,Monday,Morning,PH1201,107,2401EC43,Physics
4867,28-04-2025,Monday,Morning,PH1201,107,2401EC44,Physics
4868,28-04-2025,Monday,Morning,PH1201,107,2401EC45,Physics
4869,28-04-2025,Monday,Morning,PH1201,107,2401EC46,Physics
4870,28-04-2025,Monday,Morning,PH1201,107,2401EC47,Physics
4871,28-04-2025,Monday,Morning,PH1201,107,2401EC48,Physics
4872,28-04-2025,Monday,Morning,PH1201,107,2401EE01,Physics
4873,28-04-2025,Monday,Morning,PH1201,107,2401EE02,Physics
4874,28-04-2025,Monday,Morning,PH1201,107,2401EE03,Physics
4875,28-04-2025,Monday,Morning,PH1201,107,2401EE04,Physics
4876,28-04-2025,Monday,Morning,PH1201,107,2401EE05,Physics
4877,28-04-2025,Monday,Morning,PH1201,107,2401EE06,Physics
4878,28-04-2025,Monday,Morning,PH1201,107,2401EE07,Physics
4879,28-04-2025,Monday,Morning,PH1201,107,2401EE08,Physics
4880,28-04-2025,Monday,Morning,PH1201,107,2401EE09,Physics
4881,28-04-2025,Monday,Morning,PH1201,107,2401EE10,Physics
4882,28-04-2025,Monday,Morning,PH1201,107,2401EE11,Physics
4883,28-04-2025,Monday,Morning,HS306,108,2201ME32,
4884,28-04-2025,Monday,Morning,HS306,108,2201ME35,
4885,28-04-2025,Monday,Morning,HS306,108,2201ME36,
4886,28-04-2025,Monday,Morning,HS306,108,2201ME40,
4887,28-04-2025,Monday,Morning,HS306,108,2201ME42,
4888,28-04-2025,Monday,Morning,HS306,108,2201ME43,
4889,28-04-2025,Monday,Morning,HS306,108,2201ME55,
4890,28-04-2025,Monday,Morning,HS306,108,2201ME61,
4891,28-04-2025,Monday,Morning,HS306,108,2201ME67,
4892,28-04-2025,Monday,Morning,HS306,108,2201ME76,
4893,28-04-2025,Monday,Morning,HS306,108,2201MM01,
4894,28-04-2025,Monday,Morning,HS306,108,2201MM06,
4895,28-04-2025,Monday,Morning,HS306,108,2201MM07,
4896,28-04-2025,Monday,Morning,HS306,108,2201MM12,
4897,28-04-2025,Monday,Morning,HS306,108,2201MM17,
4898,28-04-2025,Monday,Morning,HS306,108,2201MM20,
4899,28-04-2025,Monday,Morning,HS306,108,2201MM27,
4900,28-04-2025,Monday,Morning,HS306,108,2201MM29,
4901,28-04-2025,Monday,Morning,HS306,108,2201MM30,
4902,28-04-2025,Monday,Morning,HS306,108,2201MM34,
4903,28-04-2025,Monday,Morning,HS306,108,2201PH01,
4904,28-04-2025,Monday,Morning,HS306,108,2201PH03,
4905,28-04-2025,Monday,Morning,HS306,108,2201PH09,
4906,28-04-2025,Monday,Morning,HS306,108,2201PH15,
4907,28-04-2025,Monday,Morning,HS306,108,2201PH19,
4908,28-04-2025,Monday,Morning,HS306,108,2201PH20,
4909,28-04-2025,Monday,Morning,HS306,108,2201PH22,
4910,28-04-2025,Monday,Morning,HS306,108,2201PH28,
4911,28-04-2025,Monday,Morning,HS306,108,2201PH34,
4912,28-04-2025,Monday,Morning,HS306,108,2201PH35,
4913,28-04-2025,Monday,Morning,CH1201,109,2401CE05,Chemistry
4914,28-04-2025,Monday,Morning,CH1201,109,2401CE06,Chemistry
4915,28-04-2025,Monday,Morning,CH1201,109,2401CE07,Chemistry
4916,28-04-2025,Monday,Morning,CH1201,109,2401CE08,Chemistry
4917,28-04-2025,Monday,Morning,CH1201,109,2401CE09,Chemistry
4918,28-04-2025,Monday,Morning,CH1201,109,2401CE10,Chemistry
4919,28-04-2025,Monday,Morning,CH1201,109,2401CE11,Chemistry
4920,28-04-2025,Monday,Morning,CH1201,109,2401CE12,Chemistry
4921,28-04-2025,Monday,Morning,CH1201,109,2401CE13,Chemistry
4922,28-04-2025,Monday,Morning,CH1201,109,2401CE14,Chemistry
4923,28-04-2025,Monday,Morning,CH1201,109,2401CE15,Chemistry
4924,28-04-2025,Monday,Morning,CH1201,109,2401CE16,Chemistry
4925,28-04-2025,Monday,Morning,CH1201,109,2401CE17,Chemistry
4926,28-04-2025,Monday,Morning,CH1201,109,2401CE18,Chemistry
4927,28-04-2025,Monday,Morning,CH1201,109,2401CE19,Chemistry
4928,28-04-2025,Monday,Morning,CH1201,109,2401CE20,Chemistry
